BettingSite,Sport,Event,Local,Visitor,Market,Bet,Quote,ScrapDateTime
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Total_Games2,Over_21.5,1.68,2022-11-22 18:43:44.214832
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Total_Games6,Under_22,1.92,2022-11-22 18:43:44.276807
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Total_Games6,Over_22,1.81,2022-11-22 18:43:44.345921
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Total_Games7,Under_22.5,1.8,2022-11-22 18:43:44.407059
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Total_Games7,Over_22.5,1.97,2022-11-22 18:43:44.489050
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Total_Games9,Under_23,1.69,2022-11-22 18:43:44.553057
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Total_Games9,Over_23,2.07,2022-11-22 18:43:44.614814
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Total_Games10,Under_23.5,1.61,2022-11-22 18:43:44.675610
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Total_Games10,Over_23.5,2.17,2022-11-22 18:43:44.742713
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Total_Games_Odd_Or_Even,odd,1.84,2022-11-22 18:43:44.812884
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Total_Games_Odd_Or_Even,even,1.84,2022-11-22 18:43:44.873057
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Total_Tie-breaks,Under_0.5,1.56,2022-11-22 18:43:44.994939
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Total_Tie-breaks,Over_0.5,2.24,2022-11-22 18:43:45.053261
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",First_Team_Total_Games,Under_11.5,1.909,2022-11-22 18:43:45.176941
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",First_Team_Total_Games,Over_11.5,1.78,2022-11-22 18:43:45.247376
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Second_Team_Total_Games,Under_12.5,1.99,2022-11-22 18:43:45.352368
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Second_Team_Total_Games,Over_12.5,1.71,2022-11-22 18:43:45.429128
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",1st_Set_Result,RN_(Local),2.375,2022-11-22 18:43:45.529231
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",1st_Set_Result,RN_(Visitor),1.5,2022-11-22 18:43:45.593406
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_1st_Set_With_Handicap,HB_(Local)(+1.5),1.88,2022-11-22 18:43:45.709587
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_1st_Set_With_Handicap,HB_(Visitor)(-1.5),1.8,2022-11-22 18:43:45.789842
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",1st_Set_Total_Games0,Under_9.5,1.88,2022-11-22 18:43:45.914853
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",1st_Set_Total_Games0,Over_9.5,1.8,2022-11-22 18:43:45.986815
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",1st_Set_Total_Games_Odd_or_Even,odd,1.82,2022-11-22 18:43:46.062102
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",1st_Set_Total_Games_Odd_or_Even,even,1.86,2022-11-22 18:43:46.130376
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",First_Team_1st_Set_Games_To_Win,Under_4.5,1.99,2022-11-22 18:43:46.242655
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",First_Team_1st_Set_Games_To_Win,Over_4.5,1.71,2022-11-22 18:43:46.309603
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",First_Team_1st_Set_Games_To_Win0,Under_5.5,1.8,2022-11-22 18:43:46.378093
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",First_Team_1st_Set_Games_To_Win0,Over_5.5,1.88,2022-11-22 18:43:46.457515
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Second_Team_1st_Set_Games_To_Win0,Under_4.5,3.4,2022-11-22 18:43:46.565679
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Second_Team_1st_Set_Games_To_Win0,Over_4.5,1.26,2022-11-22 18:43:46.628528
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Second_Team_1st_Set_Games_To_Win,Under_5.5,3.04,2022-11-22 18:43:46.697994
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Second_Team_1st_Set_Games_To_Win,Over_5.5,1.32,2022-11-22 18:43:46.771982
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",2nd_Set_Result,RN_(Local),2.49,2022-11-22 18:43:46.889762
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",2nd_Set_Result,RN_(Visitor),1.46,2022-11-22 18:43:46.969334
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_2nd_Set_With_Handicap,HB_(Local)(+1.5),1.94,2022-11-22 18:43:47.093771
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_2nd_Set_With_Handicap,HB_(Visitor)(-1.5),1.73,2022-11-22 18:43:47.184857
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",2nd_Set_Total_Games0,Under_9.5,1.93,2022-11-22 18:43:47.298286
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",2nd_Set_Total_Games0,Over_9.5,1.74,2022-11-22 18:43:47.367276
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",2nd_Set_Total_Games_Odd_or_Even,odd,1.85,2022-11-22 18:43:47.432927
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",2nd_Set_Total_Games_Odd_or_Even,even,1.83,2022-11-22 18:43:47.496449
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Match_Result,1,2.36,2022-11-22 18:43:49.819908
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Match_Result,3,1.56,2022-11-22 18:43:49.845031
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_Match_With_Handicap_By_Sets0,HB_(Local)(-1.5),3.84,2022-11-22 18:43:50.188359
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_Match_With_Handicap_By_Sets0,HB_(Visitor)(+1.5),1.21,2022-11-22 18:43:50.271505
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(+1.5),1.53,2022-11-22 18:43:50.357125
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(-1.5),2.31,2022-11-22 18:43:50.435703
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_Match_With_Handicap_By_Games2,HB_(Local)(+1.5),2.09,2022-11-22 18:43:50.555771
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_Match_With_Handicap_By_Games2,HB_(Visitor)(-1.5),1.66,2022-11-22 18:43:50.634017
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_Match_With_Handicap_By_Games9,HB_(Local)(+2.0),2.03,2022-11-22 18:43:50.715322
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_Match_With_Handicap_By_Games9,HB_(Visitor)(-2.0),1.72,2022-11-22 18:43:50.804961
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_Match_With_Handicap_By_Games10,HB_(Local)(+2.5),1.97,2022-11-22 18:43:50.890278
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_Match_With_Handicap_By_Games10,HB_(Visitor)(-2.5),1.8,2022-11-22 18:43:50.974456
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_Match_With_Handicap_By_Games11,HB_(Local)(+3.0),1.84,2022-11-22 18:43:51.057254
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_Match_With_Handicap_By_Games11,HB_(Visitor)(-3.0),1.88,2022-11-22 18:43:51.146630
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_Match_With_Handicap_By_Games12,HB_(Local)(+3.5),1.74,2022-11-22 18:43:51.238703
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_Match_With_Handicap_By_Games12,HB_(Visitor)(-3.5),1.98,2022-11-22 18:43:51.321175
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Total_Sets,Under_2.5,1.48,2022-11-22 18:43:51.447709
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Total_Sets,Over_2.5,2.43,2022-11-22 18:43:51.511313
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Total_Games2,Under_20.5,1.96,2022-11-22 18:43:51.649375
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Total_Games2,Over_20.5,1.75,2022-11-22 18:43:51.721719
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Total_Games0,Under_21,1.87,2022-11-22 18:43:51.791464
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Total_Games0,Over_21,1.85,2022-11-22 18:43:51.916341
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Total_Games,Under_21.5,1.8,2022-11-22 18:43:52.541358
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Total_Games,Over_21.5,1.97,2022-11-22 18:43:52.640719
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Total_Games1,Under_22,1.68,2022-11-22 18:43:52.751585
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Total_Games1,Over_22,2.08,2022-11-22 18:43:52.856510
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Total_Games3,Under_22.5,1.6,2022-11-22 18:43:52.933320
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Total_Games3,Over_22.5,2.19,2022-11-22 18:43:53.025140
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Total_Games_Odd_Or_Even,odd,1.85,2022-11-22 18:43:53.121855
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Total_Games_Odd_Or_Even,even,1.83,2022-11-22 18:43:53.191985
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Total_Tie-breaks,Under_0.5,1.25,2022-11-22 18:43:53.332225
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Total_Tie-breaks,Over_0.5,3.48,2022-11-22 18:43:53.398871
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",First_Team_Total_Games0,Under_11.5,1.97,2022-11-22 18:43:53.509447
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",First_Team_Total_Games0,Over_11.5,1.727,2022-11-22 18:43:53.586764
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Second_Team_Total_Games0,Under_12.5,1.65,2022-11-22 18:43:53.707297
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Second_Team_Total_Games0,Over_12.5,2.08,2022-11-22 18:43:53.779549
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",1st_Set_Result,RN_(Local),2.13,2022-11-22 18:43:53.888554
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",1st_Set_Result,RN_(Visitor),1.62,2022-11-22 18:43:53.958364
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_1st_Set_With_Handicap,HB_(Local)(+1.5),1.89,2022-11-22 18:43:54.085771
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_1st_Set_With_Handicap,HB_(Visitor)(-1.5),1.79,2022-11-22 18:43:54.170521
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",1st_Set_Total_Games,Under_9.5,1.56,2022-11-22 18:43:54.284629
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",1st_Set_Total_Games,Over_9.5,2.24,2022-11-22 18:43:54.371613
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",1st_Set_Total_Games_Odd_or_Even,odd,1.98,2022-11-22 18:43:54.451815
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",1st_Set_Total_Games_Odd_or_Even,even,1.72,2022-11-22 18:43:54.532218
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",First_Team_1st_Set_Games_To_Win0,Under_4.5,1.98,2022-11-22 18:43:54.677441
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",First_Team_1st_Set_Games_To_Win0,Over_4.5,1.72,2022-11-22 18:43:54.761232
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",First_Team_1st_Set_Games_To_Win,Under_5.5,1.79,2022-11-22 18:43:54.845745
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",First_Team_1st_Set_Games_To_Win,Over_5.5,1.89,2022-11-22 18:43:54.935135
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Second_Team_1st_Set_Games_To_Win0,Under_4.5,2.68,2022-11-22 18:43:55.065596
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Second_Team_1st_Set_Games_To_Win0,Over_4.5,1.4,2022-11-22 18:43:55.150785
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Second_Team_1st_Set_Games_To_Win,Under_5.5,2.4,2022-11-22 18:43:55.238315
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",Second_Team_1st_Set_Games_To_Win,Over_5.5,1.49,2022-11-22 18:43:55.319319
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",2nd_Set_Result,RN_(Local),2.2,2022-11-22 18:43:55.440938
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",2nd_Set_Result,RN_(Visitor),1.58,2022-11-22 18:43:55.522485
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_2nd_Set_With_Handicap,HB_(Local)(+1.5),1.92,2022-11-22 18:43:55.670715
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",To_Win_2nd_Set_With_Handicap,HB_(Visitor)(-1.5),1.75,2022-11-22 18:43:55.779838
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",2nd_Set_Total_Games,Under_9.5,1.6,2022-11-22 18:43:55.925054
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",2nd_Set_Total_Games,Over_9.5,2.14,2022-11-22 18:43:56.015191
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",2nd_Set_Total_Games_Odd_or_Even,odd,2.01,2022-11-22 18:43:56.095943
Marathonbet,Tennis,"Baptiste, Hailey vs Pigossi, Laura","Baptiste, Hailey","Pigossi, Laura",2nd_Set_Total_Games_Odd_or_Even,even,1.7,2022-11-22 18:43:56.170668
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Match_Result,1,1.5,2022-11-22 18:43:59.986100
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Match_Result,3,2.52,2022-11-22 18:44:00.014299
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(-1.5),2.18,2022-11-22 18:44:00.442477
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(+1.5),1.59,2022-11-22 18:44:00.550667
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Sets0,HB_(Local)(+1.5),1.182,2022-11-22 18:44:00.659679
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Sets0,HB_(Visitor)(-1.5),4.15,2022-11-22 18:44:00.761570
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games9,HB_(Local)(-4.5),2.19,2022-11-22 18:44:00.929886
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games9,HB_(Visitor)(+4.5),1.6,2022-11-22 18:44:01.046279
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games8,HB_(Local)(-4.0),2.04,2022-11-22 18:44:01.148017
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games8,HB_(Visitor)(+4.0),1.71,2022-11-22 18:44:01.240471
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games7,HB_(Local)(-3.5),1.89,2022-11-22 18:44:01.341902
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games7,HB_(Visitor)(+3.5),1.87,2022-11-22 18:44:01.438337
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games6,HB_(Local)(-3.0),1.78,2022-11-22 18:44:01.552310
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games6,HB_(Visitor)(+3.0),1.95,2022-11-22 18:44:01.727829
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games2,HB_(Local)(-2.5),1.69,2022-11-22 18:44:01.823725
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",To_Win_Match_With_Handicap_By_Games2,HB_(Visitor)(+2.5),2.04,2022-11-22 18:44:01.936606
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Sets,Under_2.5,1.46,2022-11-22 18:44:02.099519
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Sets,Over_2.5,2.49,2022-11-22 18:44:02.188848
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games7,Under_19.5,2.17,2022-11-22 18:44:02.338262
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games7,Over_19.5,1.61,2022-11-22 18:44:02.410963
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games6,Under_20,2.05,2022-11-22 18:44:02.484999
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games6,Over_20,1.7,2022-11-22 18:44:02.559289
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games2,Under_20.5,1.93,2022-11-22 18:44:02.631766
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games2,Over_20.5,1.83,2022-11-22 18:44:02.706827
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games0,Under_21,1.82,2022-11-22 18:44:02.786524
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games0,Over_21,1.9,2022-11-22 18:44:02.858448
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games,Under_21.5,1.727,2022-11-22 18:44:02.928074
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games,Over_21.5,1.99,2022-11-22 18:44:03.001750
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games_Odd_Or_Even,odd,1.85,2022-11-22 18:44:03.072558
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Games_Odd_Or_Even,even,1.83,2022-11-22 18:44:03.150351
Marathonbet,Tennis,"Bara, Irina María vs Gorgodze, Ekaterine","Bara, Irina María","Gorgodze, Ekaterine",Total_Tie-breaks,Under_0.5,1.22,2022-11-22 18:44:03.291099
